date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:23:41	40625/40625	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Jun%202023%2012:29:16%20GMT	https://iswaracreative.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.13.4	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/elementor/assets/js/frontend.mina44d.js	(from https://iswaracreative.com/art-02/)
20:23:42	29635/29635	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Jun%202023%2012:44:57%20GMT	https://iswaracreative.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.13.2	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min2e9d.js	(from https://iswaracreative.com/art-02/)
20:23:42	3721/3721	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Jun%202023%2012:44:57%20GMT	https://iswaracreative.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.13.2	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min2e9d.js	(from https://iswaracreative.com/art-02/)
20:23:42	10992/10992	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Nov%202023%2007:22:21%20GMT	https://iswaracreative.com/wp-content/plugins/weddingpress/assets/js/wdp.min.js?ver=3.1.7	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/weddingpress/assets/js/wdp.min9dfc.js	(from https://iswaracreative.com/art-02/)
20:23:43	150/150	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Jul%202023%2005:21:32%20GMT	https://iswaracreative.com/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/arrow-left.svg	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/arrow-left.svg	(from https://iswaracreative.com/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/eae.min.css?ver=1.12.4)
20:23:43	241238/241238	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Nov%202023%2007:22:21%20GMT	https://iswaracreative.com/wp-content/plugins/weddingpress/assets/js/modules/bdt-uikit.js?ver=3.15.1	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/weddingpress/assets/js/modules/bdt-uikit5829.js	(from https://iswaracreative.com/art-02/)
20:23:43	152/152	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Jul%202023%2005:21:32%20GMT	https://iswaracreative.com/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/arrow-right.svg	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/arrow-right.svg	(from https://iswaracreative.com/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/eae.min.css?ver=1.12.4)
20:23:43	8352/8352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2021%20Nov%202023%2007:22:21%20GMT	https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/fonts/wdpfont.eot?i08r8g	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit/css/fonts/wdpfont7137.eot	(from https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
20:23:44	8184/8184	---M--	200	added ('OK')	font/ttf	date:Tue,%2021%20Nov%202023%2007:22:21%20GMT	https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/fonts/wdpfont.ttf?i08r8g	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit/css/fonts/wdpfont7137.ttf	(from https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
20:23:44	8260/8260	---M--	200	added ('OK')	font/woff	date:Tue,%2021%20Nov%202023%2007:22:21%20GMT	https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/fonts/wdpfont.woff?i08r8g	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit/css/fonts/wdpfont7137.woff	(from https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
20:23:44	363/363	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Nov%202023%2007:22:21%20GMT	https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/images/modal_x.png	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit/css/images/modal_x.png	(from https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
20:23:44	28388/28388	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Nov%202023%2007:22:21%20GMT	https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/fonts/wdpfont.svg?i08r8g	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit/css/fonts/wdpfont7137.svg	(from https://iswaracreative.com/wp-content/plugins/weddingpress/addons/comment-kit//css/wdp_style.css?ver=2.7.6)
20:23:45	47582/47582	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Nov%202023%2017:34:10%20GMT	https://iswaracreative.com/wp-content/uploads/2023/11/atm-kartu.jpg	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/uploads/2023/11/atm-kartu.jpg	(from https://iswaracreative.com/wp-content/uploads/elementor/css/post-36885.css?ver=1702135566)
20:23:47	90137/90137	---M--	200	added ('OK')	image/gif	date:Fri,%2024%20Nov%202023%2023:57:05%20GMT	https://iswaracreative.com/wp-content/uploads/2023/11/giphy-1.gif	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/uploads/2023/11/giphy-1.gif	(from https://iswaracreative.com/wp-content/uploads/elementor/css/post-36885.css?ver=1702135566)
20:23:47	376144/376144	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Dec%202023%2008:54:42%20GMT	https://iswaracreative.com/wp-content/uploads/2023/12/bahan-2-hd.jpg	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/uploads/2023/12/bahan-2-hd.jpg	(from https://iswaracreative.com/wp-content/uploads/elementor/css/post-36885.css?ver=1702135566)
20:23:48	458273/458273	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2019:44:40%20GMT	https://iswaracreative.com/wp-content/uploads/2023/10/contoh-korea-45-1.jpg	C:/My%20Web%20Sites/wed1/iswaracreative.com/wp-content/uploads/2023/10/contoh-korea-45-1.jpg	(from https://iswaracreative.com/wp-content/uploads/elementor/css/post-36885.css?ver=1702135566)
